time_s,radius_m
36240,0.012720116345679
36300,0.0127176685660018
36360,0.0127152303589743
36420,0.0127128018841405
36480,0.0127103833010446
36540,0.0127079747692307
36600,0.0127055764482431
36660,0.0127031884976258
36720,0.012700811076923
36780,0.012698444345679
36840,0.0126960884634377
36900,0.0126937435897435
36960,0.0126914098841405
37020,0.0126890875061728
37080,0.0126867766153846
37140,0.01268447737132
37200,0.0126821899335232
37260,0.0126799144615384
37320,0.0126776511149097
37380,0.0126754000531813
37440,0.0126731614358974
37500,0.012670935422602
37560,0.0126687221728395
37620,0.0126665218461538
37680,0.0126643346020892
37740,0.0126621606001899
37800,0.01266
37860,0.0126578611965811
37920,0.0126557511111111
37980,0.0126536676923076
38040,0.0126516088888888
38100,0.0126495726495726
38160,0.0126475569230769
38220,0.0126455596581196
38280,0.0126435788034188
38340,0.0126416123076923
38400,0.0126396581196581
38460,0.0126377141880341
38520,0.0126357784615384
38580,0.0126338488888888
38640,0.0126319234188034
38700,0.0126299999999999
38760,0.0126280765811965
38820,0.0126261511111111
38880,0.0126242215384615
38940,0.0126222858119658
39000,0.0126203418803418
39060,0.0126183876923076
39120,0.0126164211965811
39180,0.0126144403418803
39240,0.012612443076923
39300,0.0126104273504273
39360,0.0126083911111111
39420,0.0126063323076923
39480,0.0126042488888888
39540,0.0126021388034188
39600,0.0126
39660,0.0125978218566001
39720,0.0125955976448243
39780,0.0125933311538461
39840,0.0125910261728395
39900,0.0125886864909781
39960,0.0125863158974358
40020,0.0125839181813865
40080,0.0125814971320037
40140,0.0125790565384615
40200,0.0125766001899335
40260,0.0125741318755935
40320,0.0125716553846153
40380,0.0125691745061728
40440,0.0125666930294396
40500,0.0125642147435897
40560,0.0125617434377967
40620,0.0125592829012345
40680,0.0125568369230769
40740,0.0125544092924976
40800,0.0125520037986704
40860,0.0125496242307692
40920,0.0125472743779677
40980,0.0125449580294396
41040,0.0125426789743589
41100,0.0125404410018993
41160,0.0125382479012345
41220,0.0125361034615384
41280,0.0125340114719848
41340,0.0125319757217473
41400,0.01253
41460,0.0125280677983539
41520,0.0125261596707818
41580,0.0125242749999999
41640,0.0125224131687242
41700,0.0125205735596707
41760,0.0125187555555555
41820,0.0125169585390946
41880,0.0125151818930041
41940,0.012513425
42000,0.0125116872427983
42060,0.0125099680041152
42120,0.0125082666666666
42180,0.0125065826131687
42240,0.0125049152263374
42300,0.0125032638888888
42360,0.012501627983539
42420,0.0125000068930041
42480,0.0124984
42540,0.0124968066872427
42600,0.0124952263374485
42660,0.0124936583333333
42720,0.0124921020576131
42780,0.0124905568930041
42840,0.0124890222222222
42900,0.0124874974279835
42960,0.0124859818930041
43020,0.012484475
43080,0.0124829761316872
43140,0.0124814846707818
43200,0.01248
43260,0.0124785282304526
43320,0.0124770752263374
43380,0.01247564
43440,0.012474221563786
43500,0.0124728189300411
43560,0.0124714311111111
43620,0.0124700571193415
43680,0.0124686959670781
43740,0.0124673466666666
43800,0.0124660082304526
43860,0.0124646796707818
43920,0.0124633599999999
43980,0.0124620482304526
44040,0.0124607433744855
44100,0.0124594444444444
44160,0.0124581504526748
44220,0.0124568604115226
44280,0.0124555733333333
44340,0.0124542882304526
44400,0.0124530041152263
44460,0.01245172
44520,0.0124504348971193
44580,0.01244914781893
44640,0.0124478577777777
44700,0.0124465637860082
44760,0.012445264855967
44820,0.0124439599999999
44880,0.0124426482304526
44940,0.0124413285596707
45000,0.01244
45060,0.0124386666666666
45120,0.0124373333333333
45180,0.012436
45240,0.0124346666666666
45300,0.0124333333333333
45360,0.0124319999999999
45420,0.0124306666666666
45480,0.0124293333333333
45540,0.012428
45600,0.0124266666666666
45660,0.0124253333333333
45720,0.012424
45780,0.0124226666666666
45840,0.0124213333333333
45900,0.0124199999999999
45960,0.0124186666666666
46020,0.0124173333333333
46080,0.012416
46140,0.0124146666666666
46200,0.0124133333333333
46260,0.012412
46320,0.0124106666666666
46380,0.0124093333333333
46440,0.012408
46500,0.0124066666666666
46560,0.0124053333333333
46620,0.0124039999999999
46680,0.0124026666666666
46740,0.0124013333333333
46800,0.0124
46860,0.0123986605291005
46920,0.0123973096296296
46980,0.0123959485714285
47040,0.0123945786243386
47100,0.012393201058201
47160,0.0123918171428571
47220,0.0123904281481481
47280,0.0123890353439153
47340,0.01238764
47400,0.0123862433862433
47460,0.0123848467724867
47520,0.0123834514285714
47580,0.0123820586243386
47640,0.0123806696296296
47700,0.0123792857142857
47760,0.0123779081481481
47820,0.0123765382010582
47880,0.0123751771428571
47940,0.0123738262433862
48000,0.0123724867724867
48060,0.0123711599999999
48120,0.0123698471957671
48180,0.0123685496296296
48240,0.0123672685714285
48300,0.0123660052910052
48360,0.012364761058201
48420,0.0123635371428571
48480,0.0123623348148148
48540,0.0123611553439153
48600,0.01236
48660,0.0123588711111111
48720,0.0123577688888888
48780,0.0123566914285714
48840,0.0123556368253968
48900,0.0123546031746031
48960,0.0123535885714285
49020,0.0123525911111111
49080,0.0123516088888888
49140,0.01235064
49200,0.0123496825396825
49260,0.0123487346031746
49320,0.0123477942857142
49380,0.0123468596825396
49440,0.0123459288888888
49500,0.0123449999999999
49560,0.0123440711111111
49620,0.0123431403174603
49680,0.0123422057142857
49740,0.0123412653968253
49800,0.0123403174603174
49860,0.01233936
49920,0.0123383911111111
49980,0.0123374088888888
50040,0.0123364114285714
50100,0.0123353968253968
50160,0.0123343631746031
50220,0.0123333085714285
50280,0.0123322311111111
50340,0.0123311288888888
50400,0.01233
50460,0.0123288385185185
50520,0.0123276414814814
50580,0.0123264114285714
50640,0.0123251508994709
50700,0.0123238624338624
50760,0.0123225485714285
50820,0.0123212118518518
50880,0.0123198548148148
50940,0.01231848
51000,0.0123170899470899
51060,0.0123156871957671
51120,0.0123142742857142
51180,0.0123128537566137
51240,0.0123114281481481
51300,0.01231
51360,0.0123085718518518
51420,0.0123071462433862
51480,0.0123057257142857
51540,0.0123043128042328
51600,0.01230291005291
51660,0.01230152
51720,0.0123001451851851
51780,0.0122987881481481
51840,0.0122974514285714
51900,0.0122961375661375
51960,0.0122948491005291
52020,0.0122935885714285
52080,0.0122923585185185
52140,0.0122911614814814
52200,0.01229
52260,0.0122888665079365
52320,0.0122877511111111
52380,0.0122866528571428
52440,0.0122855707936507
52500,0.0122845039682539
52560,0.0122834514285714
52620,0.0122824122222222
52680,0.0122813853968253
52740,0.01228037
52800,0.012279365079365
52860,0.0122783696825396
52920,0.0122773828571428
52980,0.0122764036507936
53040,0.0122754311111111
53100,0.0122744642857142
53160,0.0122735022222222
53220,0.0122725439682539
53280,0.0122715885714285
53340,0.012270635079365
53400,0.0122696825396825
53460,0.0122687299999999
53520,0.0122677765079365
53580,0.0122668211111111
53640,0.0122658628571428
53700,0.0122649007936507
53760,0.0122639339682539
53820,0.0122629614285714
53880,0.0122619822222222
53940,0.0122609953968253
54000,0.01226
54060,0.0122589935555555
54120,0.0122579751111111
54180,0.012256946
54240,0.0122559075555555
54300,0.0122548611111111
54360,0.012253808
54420,0.0122527495555555
54480,0.0122516871111111
54540,0.012250622
54600,0.0122495555555555
54660,0.0122484891111111
54720,0.012247424
54780,0.0122463615555555
54840,0.0122453031111111
54900,0.01224425
54960,0.0122432035555555
55020,0.0122421651111111
55080,0.012241136
55140,0.0122401175555555
55200,0.0122391111111111
55260,0.012238118
55320,0.0122371395555555
55380,0.0122361771111111
55440,0.012235232
55500,0.0122343055555555
55560,0.0122333991111111
55620,0.012232514
55680,0.0122316515555555
55740,0.0122308131111111
55800,0.01223
55860,0.0122292087407407
55920,0.0122284343703703
55980,0.012227676
56040,0.0122269327407407
56100,0.0122262037037037
56160,0.012225488
56220,0.0122247847407407
56280,0.012224093037037
56340,0.012223412
56400,0.0122227407407407
56460,0.0122220783703703
56520,0.012221424
56580,0.0122207767407407
56640,0.0122201357037037
56700,0.0122195
56760,0.0122188687407407
56820,0.012218241037037
56880,0.012217616
56940,0.0122169927407407
57000,0.0122163703703703
57060,0.012215748
57120,0.0122151247407407
57180,0.0122144997037037
57240,0.012213872
57300,0.0122132407407407
57360,0.012212605037037
57420,0.012211964
57480,0.0122113167407407
57540,0.0122106623703703
57600,0.01221
57660,0.0122093261728395
57720,0.0122086390123456
57780,0.0122079399999999
57840,0.0122072306172839
57900,0.012206512345679
57960,0.0122057866666666
58020,0.0122050550617283
58080,0.0122043190123456
58140,0.01220358
58200,0.0122028395061728
58260,0.0122020990123456
58320,0.0122013599999999
58380,0.0122006239506172
58440,0.012199892345679
58500,0.0121991666666666
58560,0.0121984483950617
58620,0.0121977390123456
58680,0.01219704
58740,0.0121963528395061
58800,0.0121956790123456
58860,0.01219502
58920,0.0121943772839506
58980,0.012193752345679
59040,0.0121931466666666
59100,0.012192561728395
59160,0.0121919990123456
59220,0.01219146
59280,0.0121909461728395
59340,0.0121904590123456
59400,0.01219
59460,0.012189566419753
59520,0.0121891535802469
59580,0.01218876
59640,0.0121883841975308
59700,0.012188024691358
59760,0.01218768
59820,0.0121873486419753
59880,0.0121870291358024
59940,0.01218672
60000,0.0121864197530864
60060,0.0121861269135802
60120,0.01218584
60180,0.0121855575308642
60240,0.0121852780246913
60300,0.012185
60360,0.0121847219753086
60420,0.0121844424691358
60480,0.01218416
60540,0.0121838730864197
60600,0.0121835802469135
60660,0.01218328
60720,0.0121829708641975
60780,0.0121826513580246
60840,0.01218232
60900,0.0121819753086419
60960,0.0121816158024691
61020,0.01218124
61080,0.012180846419753
61140,0.0121804335802469
61200,0.01218
61260,0.0121795409876543
61320,0.0121790538271604
61380,0.01217854
61440,0.0121780009876543
61500,0.0121774382716049
61560,0.0121768533333333
61620,0.0121762476543209
61680,0.0121756227160493
61740,0.0121749799999999
61800,0.0121743209876543
61860,0.0121736471604938
61920,0.01217296
61980,0.0121722609876543
62040,0.0121715516049382
62100,0.0121708333333333
62160,0.0121701076543209
62220,0.0121693760493827
62280,0.01216864
62340,0.0121679009876543
62400,0.0121671604938271
62460,0.0121664199999999
62520,0.0121656809876543
62580,0.0121649449382716
62640,0.0121642133333333
62700,0.0121634876543209
62760,0.012162769382716
62820,0.0121620599999999
62880,0.0121613609876543
62940,0.0121606738271604
63000,0.0121599999999999
63060,0.0121593261728395
63120,0.0121586390123456
63180,0.0121579399999999
63240,0.0121572306172839
63300,0.012156512345679
63360,0.0121557866666666
63420,0.0121550550617283
63480,0.0121543190123456
63540,0.0121535799999999
63600,0.0121528395061728
63660,0.0121520990123456
63720,0.0121513599999999
63780,0.0121506239506172
63840,0.012149892345679
63900,0.0121491666666666
63960,0.0121484483950617
64020,0.0121477390123456
64080,0.01214704
64140,0.0121463528395061
64200,0.0121456790123456
64260,0.01214502
64320,0.0121443772839506
64380,0.012143752345679
64440,0.0121431466666666
64500,0.012142561728395
64560,0.0121419990123456
64620,0.01214146
64680,0.0121409461728395
64740,0.0121404590123456
64800,0.01214
64860,0.0121395628395061
64920,0.0121391397530864
64980,0.0121387299999999
65040,0.0121383328395061
65100,0.0121379475308641
65160,0.0121375733333333
65220,0.0121372095061728
65280,0.0121368553086419
65340,0.01213651
65400,0.0121361728395061
65460,0.0121358430864197
65520,0.0121355199999999
65580,0.0121352028395061
65640,0.0121348908641975
65700,0.0121345833333333
65760,0.0121342795061728
65820,0.0121339786419753
65880,0.0121336799999999
65940,0.0121333828395061
66000,0.012133086419753
66060,0.01213279
66120,0.0121324928395061
66180,0.0121321941975308
66240,0.0121318933333333
66300,0.0121315895061728
66360,0.0121312819753086
66420,0.01213097
66480,0.0121306528395061
66540,0.0121303297530864
66600,0.01213
66660,0.0121296666666666
66720,0.0121293333333333
66780,0.012129
66840,0.0121286666666666
66900,0.0121283333333333
66960,0.012128
67020,0.0121276666666666
67080,0.0121273333333333
67140,0.012127
67200,0.0121266666666666
67260,0.0121263333333333
67320,0.012126
67380,0.0121256666666666
67440,0.0121253333333333
67500,0.0121249999999999
67560,0.0121246666666666
67620,0.0121243333333333
67680,0.012124
67740,0.0121236666666666
67800,0.0121233333333333
67860,0.0121229999999999
67920,0.0121226666666666
67980,0.0121223333333333
68040,0.0121219999999999
68100,0.0121216666666666
68160,0.0121213333333333
68220,0.012121
68280,0.0121206666666666
68340,0.0121203333333333
68400,0.0121199999999999
68460,0.0121196666666666
68520,0.0121193333333333
68580,0.0121189999999999
68640,0.0121186666666666
68700,0.0121183333333333
68760,0.012118
68820,0.0121176666666666
68880,0.0121173333333333
68940,0.012117
69000,0.0121166666666666
69060,0.0121163333333333
69120,0.0121159999999999
69180,0.0121156666666666
69240,0.0121153333333333
69300,0.0121149999999999
69360,0.0121146666666666
69420,0.0121143333333333
69480,0.012114
69540,0.0121136666666666
69600,0.0121133333333333
69660,0.0121129999999999
69720,0.0121126666666666
69780,0.0121123333333333
69840,0.012112
69900,0.0121116666666666
69960,0.0121113333333333
70020,0.012111
70080,0.0121106666666666
70140,0.0121103333333333
70200,0.01211
70260,0.0121096666666666
70320,0.0121093333333333
70380,0.012109
70440,0.0121086666666666
70500,0.0121083333333333
70560,0.012108
70620,0.0121076666666666
70680,0.0121073333333333
70740,0.012107
70800,0.0121066666666666
70860,0.0121063333333333
70920,0.012106
70980,0.0121056666666666
71040,0.0121053333333333
71100,0.012105
71160,0.0121046666666666
71220,0.0121043333333333
71280,0.012104
71340,0.0121036666666666
71400,0.0121033333333333
71460,0.012103
71520,0.0121026666666666
71580,0.0121023333333333
71640,0.012102
71700,0.0121016666666666
71760,0.0121013333333333
71820,0.012101
71880,0.0121006666666666
71940,0.0121003333333333
72000,0.0121
72060,0.0120996666666666
72120,0.0120993333333333
72180,0.0120989999999999
72240,0.0120986666666666
72300,0.0120983333333333
72360,0.012098
72420,0.0120976666666666
72480,0.0120973333333333
72540,0.012097
72600,0.0120966666666666
72660,0.0120963333333333
72720,0.0120959999999999
